index,accuracy,penalty
63693,2,0.0625
63694,2,0.0625
63695,3,0.06875
63696,0,0.05
63697,1,0.05625
63698,1,0.05625
63699,2,0.0625
63700,1,0.05625
63701,2,0.0625
63702,2,0.0625
63703,3,0.06875
63704,1,0.05625
63705,2,0.0625
63706,2,0.0625
63707,3,0.06875
63708,2,0.0625
63709,3,0.06875
63710,3,0.06875
63711,4,0.075
63712,0,0.05
63713,1,0.05625
63714,1,0.05625
63715,2,0.0625
63716,1,0.05625
63717,2,0.0625
63718,2,0.0625
63719,3,0.06875
63720,1,0.05625
63721,2,0.0625
63722,2,0.0625
63723,3,0.06875
63724,2,0.0625
63725,3,0.06875
63726,3,0.06875
63727,4,0.075
63728,1,0.05625
63729,2,0.0625
63730,2,0.0625
63731,3,0.06875
63732,2,0.0625
63733,3,0.06875
63734,3,0.06875
63735,4,0.075
63736,2,0.0625
63737,3,0.06875
63738,3,0.06875
63739,4,0.075
63740,3,0.06875
63741,4,0.075
63742,4,0.075
63743,3,0.08125
63744,2,0.0375
63745,1,0.04375
63746,1,0.04375
63747,0,0.05
63748,1,0.04375
63749,0,0.05
63750,0,0.05
63751,1,0.05625
63752,1,0.04375
63753,0,0.05
63754,0,0.05
63755,1,0.05625
63756,0,0.05
63757,1,0.05625
63758,1,0.05625
63759,2,0.0625
63760,1,0.04375
63761,0,0.05
63762,0,0.05
63763,1,0.05625
63764,0,0.05
63765,1,0.05625
63766,1,0.05625
63767,2,0.0625
63768,0,0.05
63769,1,0.05625
63770,1,0.05625
63771,2,0.0625
63772,1,0.05625
63773,2,0.0625
63774,2,0.0625
63775,3,0.06875
63776,1,0.04375
63777,0,0.05
63778,0,0.05
63779,1,0.05625
63780,0,0.05
63781,1,0.05625
63782,1,0.05625
63783,2,0.0625
63784,0,0.05
63785,1,0.05625
63786,1,0.05625
63787,2,0.0625
63788,1,0.05625
63789,2,0.0625
63790,2,0.0625
63791,3,0.06875
63792,0,0.05
63793,1,0.05625
63794,1,0.05625
63795,2,0.0625
63796,1,0.05625
63797,2,0.0625
63798,2,0.0625
63799,3,0.06875
63800,1,0.05625
63801,2,0.0625
63802,2,0.0625
63803,3,0.06875
63804,2,0.0625
63805,3,0.06875
63806,3,0.06875
63807,4,0.075
63808,1,0.04375
63809,0,0.05
63810,0,0.05
63811,1,0.05625
63812,0,0.05
63813,1,0.05625
63814,1,0.05625
63815,2,0.0625
63816,0,0.05
63817,1,0.05625
63818,1,0.05625
63819,2,0.0625
63820,1,0.05625
63821,2,0.0625
63822,2,0.0625
63823,3,0.06875
63824,0,0.05
63825,1,0.05625
63826,1,0.05625
63827,2,0.0625
63828,1,0.05625
63829,2,0.0625
63830,2,0.0625
63831,3,0.06875
63832,1,0.05625
63833,2,0.0625
63834,2,0.0625
63835,3,0.06875
63836,2,0.0625
63837,3,0.06875
63838,3,0.06875
63839,4,0.075
63840,0,0.05
63841,1,0.05625
63842,1,0.05625
63843,2,0.0625
63844,1,0.05625
63845,2,0.0625
63846,2,0.0625
63847,3,0.06875
63848,1,0.05625
63849,2,0.0625
63850,2,0.0625
63851,3,0.06875
63852,2,0.0625
63853,3,0.06875
63854,3,0.06875
63855,4,0.075
63856,1,0.05625
63857,2,0.0625
63858,2,0.0625
63859,3,0.06875
63860,2,0.0625
63861,3,0.06875
63862,3,0.06875
63863,4,0.075
63864,2,0.0625
63865,3,0.06875
63866,3,0.06875
63867,4,0.075
63868,3,0.06875
63869,4,0.075
63870,4,0.075
63871,3,0.08125
63872,1,0.04375
63873,0,0.05
63874,0,0.05
63875,1,0.05625
63876,0,0.05
63877,1,0.05625
63878,1,0.05625
63879,2,0.0625
63880,0,0.05
63881,1,0.05625
63882,1,0.05625
63883,2,0.0625
63884,1,0.05625
63885,2,0.0625
63886,2,0.0625
63887,3,0.06875
63888,0,0.05
63889,1,0.05625
63890,1,0.05625
63891,2,0.0625
63892,1,0.05625
63893,2,0.0625
63894,2,0.0625
63895,3,0.06875
63896,1,0.05625
63897,2,0.0625
63898,2,0.0625
63899,3,0.06875
63900,2,0.0625
63901,3,0.06875
63902,3,0.06875
63903,4,0.075
63904,0,0.05
63905,1,0.05625
63906,1,0.05625
63907,2,0.0625
63908,1,0.05625
63909,2,0.0625
63910,2,0.0625
63911,3,0.06875
63912,1,0.05625
63913,2,0.0625
63914,2,0.0625
63915,3,0.06875
63916,2,0.0625
63917,3,0.06875
63918,3,0.06875
63919,4,0.075
63920,1,0.05625
63921,2,0.0625
63922,2,0.0625
63923,3,0.06875
63924,2,0.0625
63925,3,0.06875
63926,3,0.06875
63927,4,0.075
63928,2,0.0625
63929,3,0.06875
63930,3,0.06875
63931,4,0.075
63932,3,0.06875
63933,4,0.075
63934,4,0.075
63935,3,0.08125
63936,0,0.05
63937,1,0.05625
63938,1,0.05625
63939,2,0.0625
63940,1,0.05625
63941,2,0.0625
63942,2,0.0625
63943,3,0.06875
63944,1,0.05625
63945,2,0.0625
63946,2,0.0625
63947,3,0.06875
63948,2,0.0625
63949,3,0.06875
63950,3,0.06875
63951,4,0.075
63952,1,0.05625
63953,2,0.0625
63954,2,0.0625
63955,3,0.06875
63956,2,0.0625
63957,3,0.06875
63958,3,0.06875
63959,4,0.075
63960,2,0.0625
63961,3,0.06875
63962,3,0.06875
63963,4,0.075
63964,3,0.06875
63965,4,0.075
63966,4,0.075
63967,3,0.08125
63968,1,0.05625
63969,2,0.0625
63970,2,0.0625
63971,3,0.06875
63972,2,0.0625
63973,3,0.06875
63974,3,0.06875
63975,4,0.075
63976,2,0.0625
63977,3,0.06875
63978,3,0.06875
63979,4,0.075
63980,3,0.06875
63981,4,0.075
63982,4,0.075
63983,3,0.08125
63984,2,0.0625
63985,3,0.06875
63986,3,0.06875
63987,4,0.075
63988,3,0.06875
63989,4,0.075
63990,4,0.075
63991,3,0.08125
63992,3,0.06875
63993,4,0.075
63994,4,0.075
63995,3,0.08125
63996,4,0.075
63997,3,0.08125
63998,3,0.08125
63999,2,0.0875
64000,2,0.0375
64001,1,0.04375
64002,1,0.04375
64003,0,0.05
64004,1,0.04375
64005,0,0.05
64006,0,0.05
64007,1,0.05625
64008,1,0.04375
64009,0,0.05
64010,0,0.05
64011,1,0.05625
64012,0,0.05
64013,1,0.05625
64014,1,0.05625
64015,2,0.0625
64016,1,0.04375
64017,0,0.05
64018,0,0.05
64019,1,0.05625
64020,0,0.05
64021,1,0.05625
64022,1,0.05625
64023,2,0.0625
64024,0,0.05
64025,1,0.05625
64026,1,0.05625
64027,2,0.0625
64028,1,0.05625
64029,2,0.0625
64030,2,0.0625
64031,3,0.06875
64032,1,0.04375
64033,0,0.05
64034,0,0.05
64035,1,0.05625
64036,0,0.05
64037,1,0.05625
64038,1,0.05625
64039,2,0.0625
64040,0,0.05
64041,1,0.05625
64042,1,0.05625
64043,2,0.0625
64044,1,0.05625
64045,2,0.0625
64046,2,0.0625
64047,3,0.06875
64048,0,0.05
64049,1,0.05625
64050,1,0.05625
64051,2,0.0625
64052,1,0.05625
64053,2,0.0625
64054,2,0.0625
64055,3,0.06875
64056,1,0.05625
64057,2,0.0625
64058,2,0.0625
64059,3,0.06875
64060,2,0.0625
64061,3,0.06875
64062,3,0.06875
64063,4,0.075
64064,1,0.04375
64065,0,0.05
64066,0,0.05
64067,1,0.05625
64068,0,0.05
64069,1,0.05625
64070,1,0.05625
64071,2,0.0625
64072,0,0.05
64073,1,0.05625
64074,1,0.05625
64075,2,0.0625
64076,1,0.05625
64077,2,0.0625
64078,2,0.0625
64079,3,0.06875
64080,0,0.05
64081,1,0.05625
64082,1,0.05625
64083,2,0.0625
64084,1,0.05625
64085,2,0.0625
64086,2,0.0625
64087,3,0.06875
64088,1,0.05625
64089,2,0.0625
64090,2,0.0625
64091,3,0.06875
64092,2,0.0625
64093,3,0.06875
64094,3,0.06875
64095,4,0.075
64096,0,0.05
64097,1,0.05625
64098,1,0.05625
64099,2,0.0625
64100,1,0.05625
64101,2,0.0625
64102,2,0.0625
64103,3,0.06875
64104,1,0.05625
64105,2,0.0625
64106,2,0.0625
64107,3,0.06875
64108,2,0.0625
64109,3,0.06875
64110,3,0.06875
64111,4,0.075
64112,1,0.05625
64113,2,0.0625
64114,2,0.0625
64115,3,0.06875
64116,2,0.0625
64117,3,0.06875
64118,3,0.06875
64119,4,0.075
64120,2,0.0625
64121,3,0.06875
64122,3,0.06875
64123,4,0.075
64124,3,0.06875
64125,4,0.075
64126,4,0.075
64127,3,0.08125
64128,1,0.04375
64129,0,0.05
64130,0,0.05
64131,1,0.05625
64132,0,0.05
64133,1,0.05625
64134,1,0.05625
64135,2,0.0625
64136,0,0.05
64137,1,0.05625
64138,1,0.05625
64139,2,0.0625
64140,1,0.05625
64141,2,0.0625
64142,2,0.0625
64143,3,0.06875
64144,0,0.05
64145,1,0.05625
64146,1,0.05625
64147,2,0.0625
64148,1,0.05625
64149,2,0.0625
64150,2,0.0625
64151,3,0.06875
64152,1,0.05625
64153,2,0.0625
64154,2,0.0625
64155,3,0.06875
64156,2,0.0625
64157,3,0.06875
64158,3,0.06875
64159,4,0.075
64160,0,0.05
64161,1,0.05625
64162,1,0.05625
64163,2,0.0625
64164,1,0.05625
64165,2,0.0625
64166,2,0.0625
64167,3,0.06875
64168,1,0.05625
64169,2,0.0625
64170,2,0.0625
64171,3,0.06875
64172,2,0.0625
64173,3,0.06875
64174,3,0.06875
64175,4,0.075
64176,1,0.05625
64177,2,0.0625
64178,2,0.0625
64179,3,0.06875
64180,2,0.0625
64181,3,0.06875
64182,3,0.06875
64183,4,0.075
64184,2,0.0625
64185,3,0.06875
64186,3,0.06875
64187,4,0.075
64188,3,0.06875
64189,4,0.075
64190,4,0.075
64191,3,0.08125
64192,0,0.05
64193,1,0.05625
64194,1,0.05625
64195,2,0.0625
64196,1,0.05625
64197,2,0.0625
64198,2,0.0625
64199,3,0.06875
64200,1,0.05625
64201,2,0.0625
64202,2,0.0625
64203,3,0.06875
64204,2,0.0625
64205,3,0.06875
64206,3,0.06875
64207,4,0.075
64208,1,0.05625
64209,2,0.0625
64210,2,0.0625
64211,3,0.06875
64212,2,0.0625
64213,3,0.06875
64214,3,0.06875
64215,4,0.075
64216,2,0.0625
64217,3,0.06875
64218,3,0.06875
64219,4,0.075
64220,3,0.06875
64221,4,0.075
64222,4,0.075
64223,3,0.08125
64224,1,0.05625
64225,2,0.0625
64226,2,0.0625
64227,3,0.06875
64228,2,0.0625
64229,3,0.06875
64230,3,0.06875
64231,4,0.075
64232,2,0.0625
64233,3,0.06875
64234,3,0.06875
64235,4,0.075
64236,3,0.06875
64237,4,0.075
64238,4,0.075
64239,3,0.08125
64240,2,0.0625
64241,3,0.06875
64242,3,0.06875
64243,4,0.075
64244,3,0.06875
64245,4,0.075
64246,4,0.075
64247,3,0.08125
64248,3,0.06875
64249,4,0.075
64250,4,0.075
64251,3,0.08125
64252,4,0.075
64253,3,0.08125
64254,3,0.08125
64255,2,0.0875
64256,1,0.04375
64257,0,0.05
64258,0,0.05
64259,1,0.05625
64260,0,0.05
64261,1,0.05625
64262,1,0.05625
64263,2,0.0625
64264,0,0.05
64265,1,0.05625
64266,1,0.05625
64267,2,0.0625
64268,1,0.05625
64269,2,0.0625
64270,2,0.0625
64271,3,0.06875
64272,0,0.05
64273,1,0.05625
64274,1,0.05625
64275,2,0.0625
64276,1,0.05625
64277,2,0.0625
64278,2,0.0625
64279,3,0.06875
64280,1,0.05625
64281,2,0.0625
64282,2,0.0625
64283,3,0.06875
64284,2,0.0625
64285,3,0.06875
64286,3,0.06875
64287,4,0.075
64288,0,0.05
64289,1,0.05625
64290,1,0.05625
64291,2,0.0625
64292,1,0.05625
64293,2,0.0625
64294,2,0.0625
64295,3,0.06875
64296,1,0.05625
64297,2,0.0625
64298,2,0.0625
64299,3,0.06875
64300,2,0.0625
64301,3,0.06875
64302,3,0.06875
64303,4,0.075
64304,1,0.05625
64305,2,0.0625
64306,2,0.0625
64307,3,0.06875
64308,2,0.0625
64309,3,0.06875
64310,3,0.06875
64311,4,0.075
64312,2,0.0625
64313,3,0.06875
64314,3,0.06875
64315,4,0.075
64316,3,0.06875
64317,4,0.075
64318,4,0.075
64319,3,0.08125
64320,0,0.05
64321,1,0.05625
64322,1,0.05625
64323,2,0.0625
64324,1,0.05625
64325,2,0.0625
64326,2,0.0625
64327,3,0.06875
64328,1,0.05625
64329,2,0.0625
64330,2,0.0625
64331,3,0.06875
64332,2,0.0625
64333,3,0.06875
64334,3,0.06875
64335,4,0.075
64336,1,0.05625
64337,2,0.0625
64338,2,0.0625
64339,3,0.06875
64340,2,0.0625
64341,3,0.06875
64342,3,0.06875
64343,4,0.075
64344,2,0.0625
64345,3,0.06875
64346,3,0.06875
64347,4,0.075
64348,3,0.06875
64349,4,0.075
64350,4,0.075
64351,3,0.08125
64352,1,0.05625
64353,2,0.0625
64354,2,0.0625
64355,3,0.06875
64356,2,0.0625
64357,3,0.06875
64358,3,0.06875
64359,4,0.075
64360,2,0.0625
64361,3,0.06875
64362,3,0.06875
64363,4,0.075
64364,3,0.06875
64365,4,0.075
64366,4,0.075
64367,3,0.08125
64368,2,0.0625
64369,3,0.06875
64370,3,0.06875
64371,4,0.075
64372,3,0.06875
64373,4,0.075
64374,4,0.075
64375,3,0.08125
64376,3,0.06875
64377,4,0.075
64378,4,0.075
64379,3,0.08125
64380,4,0.075
64381,3,0.08125
64382,3,0.08125
64383,2,0.0875
64384,0,0.05
64385,1,0.05625
64386,1,0.05625
64387,2,0.0625
64388,1,0.05625
64389,2,0.0625
64390,2,0.0625
64391,3,0.06875
64392,1,0.05625
64393,2,0.0625
64394,2,0.0625
64395,3,0.06875
64396,2,0.0625
64397,3,0.06875
64398,3,0.06875
64399,4,0.075
64400,1,0.05625
64401,2,0.0625
64402,2,0.0625
64403,3,0.06875
64404,2,0.0625
64405,3,0.06875
64406,3,0.06875
64407,4,0.075
64408,2,0.0625
64409,3,0.06875
64410,3,0.06875
64411,4,0.075
64412,3,0.06875
64413,4,0.075
64414,4,0.075
64415,3,0.08125
64416,1,0.05625
64417,2,0.0625
64418,2,0.0625
64419,3,0.06875
64420,2,0.0625
64421,3,0.06875
64422,3,0.06875
64423,4,0.075
64424,2,0.0625
64425,3,0.06875
64426,3,0.06875
64427,4,0.075
64428,3,0.06875
64429,4,0.075
64430,4,0.075
64431,3,0.08125
64432,2,0.0625
64433,3,0.06875
64434,3,0.06875
64435,4,0.075
64436,3,0.06875
64437,4,0.075
64438,4,0.075
64439,3,0.08125
64440,3,0.06875
64441,4,0.075
64442,4,0.075
64443,3,0.08125
64444,4,0.075
64445,3,0.08125
64446,3,0.08125
64447,2,0.0875
64448,1,0.05625
64449,2,0.0625
64450,2,0.0625
64451,3,0.06875
64452,2,0.0625
64453,3,0.06875
64454,3,0.06875
64455,4,0.075
64456,2,0.0625
64457,3,0.06875
64458,3,0.06875
64459,4,0.075
64460,3,0.06875
64461,4,0.075
64462,4,0.075
64463,3,0.08125
64464,2,0.0625
64465,3,0.06875
64466,3,0.06875
64467,4,0.075
64468,3,0.06875
64469,4,0.075
64470,4,0.075
64471,3,0.08125
64472,3,0.06875
64473,4,0.075
64474,4,0.075
64475,3,0.08125
64476,4,0.075
64477,3,0.08125
64478,3,0.08125
64479,2,0.0875
64480,2,0.0625
64481,3,0.06875
64482,3,0.06875
64483,4,0.075
64484,3,0.06875
64485,4,0.075
64486,4,0.075
64487,3,0.08125
64488,3,0.06875
64489,4,0.075
64490,4,0.075
64491,3,0.08125
64492,4,0.075
64493,3,0.08125
64494,3,0.08125
64495,2,0.0875
64496,3,0.06875
64497,4,0.075
64498,4,0.075
64499,3,0.08125
64500,4,0.075
64501,3,0.08125
64502,3,0.08125
64503,2,0.0875
64504,4,0.075
64505,3,0.08125
64506,3,0.08125
64507,2,0.0875
64508,3,0.08125
64509,2,0.0875
64510,2,0.0875
64511,1,0.09375
64512,2,0.0375
64513,1,0.04375
64514,1,0.04375
64515,0,0.05
64516,1,0.04375
64517,0,0.05
64518,0,0.05
64519,1,0.05625
64520,1,0.04375
64521,0,0.05
64522,0,0.05
64523,1,0.05625
64524,0,0.05
64525,1,0.05625
64526,1,0.05625
64527,2,0.0625
64528,1,0.04375
64529,0,0.05
64530,0,0.05
64531,1,0.05625
64532,0,0.05
64533,1,0.05625
64534,1,0.05625
64535,2,0.0625
64536,0,0.05
64537,1,0.05625
64538,1,0.05625
64539,2,0.0625
64540,1,0.05625
64541,2,0.0625
64542,2,0.0625
64543,3,0.06875
64544,1,0.04375
64545,0,0.05
64546,0,0.05
64547,1,0.05625
64548,0,0.05
64549,1,0.05625
64550,1,0.05625
64551,2,0.0625
64552,0,0.05
64553,1,0.05625
64554,1,0.05625
64555,2,0.0625
64556,1,0.05625
64557,2,0.0625
64558,2,0.0625
64559,3,0.06875
64560,0,0.05
64561,1,0.05625
64562,1,0.05625
64563,2,0.0625
64564,1,0.05625
64565,2,0.0625
64566,2,0.0625
64567,3,0.06875
64568,1,0.05625
64569,2,0.0625
64570,2,0.0625
64571,3,0.06875
64572,2,0.0625
64573,3,0.06875
64574,3,0.06875
64575,4,0.075
64576,1,0.04375
64577,0,0.05
64578,0,0.05
64579,1,0.05625
64580,0,0.05
64581,1,0.05625
64582,1,0.05625
64583,2,0.0625
64584,0,0.05
64585,1,0.05625
64586,1,0.05625
64587,2,0.0625
64588,1,0.05625
64589,2,0.0625
64590,2,0.0625
64591,3,0.06875
64592,0,0.05
64593,1,0.05625
64594,1,0.05625
64595,2,0.0625
64596,1,0.05625
64597,2,0.0625
64598,2,0.0625
64599,3,0.06875
64600,1,0.05625
64601,2,0.0625
64602,2,0.0625
64603,3,0.06875
64604,2,0.0625
64605,3,0.06875
64606,3,0.06875
64607,4,0.075
64608,0,0.05
64609,1,0.05625
64610,1,0.05625
64611,2,0.0625
64612,1,0.05625
64613,2,0.0625
64614,2,0.0625
64615,3,0.06875
64616,1,0.05625
64617,2,0.0625
64618,2,0.0625
64619,3,0.06875
64620,2,0.0625
64621,3,0.06875
64622,3,0.06875
64623,4,0.075
64624,1,0.05625
64625,2,0.0625
64626,2,0.0625
64627,3,0.06875
64628,2,0.0625
64629,3,0.06875
64630,3,0.06875
64631,4,0.075
64632,2,0.0625
64633,3,0.06875
64634,3,0.06875
64635,4,0.075
64636,3,0.06875
64637,4,0.075
64638,4,0.075
64639,3,0.08125
64640,1,0.04375
64641,0,0.05
64642,0,0.05
64643,1,0.05625
64644,0,0.05
64645,1,0.05625
64646,1,0.05625
64647,2,0.0625
64648,0,0.05
64649,1,0.05625
64650,1,0.05625
64651,2,0.0625
64652,1,0.05625
64653,2,0.0625
64654,2,0.0625
64655,3,0.06875
64656,0,0.05
64657,1,0.05625
64658,1,0.05625
64659,2,0.0625
64660,1,0.05625
64661,2,0.0625
64662,2,0.0625
64663,3,0.06875
64664,1,0.05625
64665,2,0.0625
64666,2,0.0625
64667,3,0.06875
64668,2,0.0625
64669,3,0.06875
64670,3,0.06875
64671,4,0.075
64672,0,0.05
64673,1,0.05625
64674,1,0.05625
64675,2,0.0625
64676,1,0.05625
64677,2,0.0625
64678,2,0.0625
64679,3,0.06875
64680,1,0.05625
64681,2,0.0625
64682,2,0.0625
64683,3,0.06875
64684,2,0.0625
64685,3,0.06875
64686,3,0.06875
64687,4,0.075
64688,1,0.05625
64689,2,0.0625
64690,2,0.0625
64691,3,0.06875
64692,2,0.0625
64693,3,0.06875
64694,3,0.06875
64695,4,0.075
64696,2,0.0625
64697,3,0.06875
64698,3,0.06875
64699,4,0.075
64700,3,0.06875
64701,4,0.075
64702,4,0.075
64703,3,0.08125
64704,0,0.05
64705,1,0.05625
64706,1,0.05625
64707,2,0.0625
64708,1,0.05625
64709,2,0.0625
64710,2,0.0625
64711,3,0.06875
64712,1,0.05625
64713,2,0.0625
64714,2,0.0625
64715,3,0.06875
64716,2,0.0625
64717,3,0.06875
64718,3,0.06875
64719,4,0.075
64720,1,0.05625
64721,2,0.0625
64722,2,0.0625
64723,3,0.06875
64724,2,0.0625
64725,3,0.06875
64726,3,0.06875
64727,4,0.075
64728,2,0.0625
64729,3,0.06875
64730,3,0.06875
64731,4,0.075
64732,3,0.06875
64733,4,0.075
64734,4,0.075
64735,3,0.08125
64736,1,0.05625
64737,2,0.0625
64738,2,0.0625
64739,3,0.06875
64740,2,0.0625
64741,3,0.06875
64742,3,0.06875
64743,4,0.075
64744,2,0.0625
64745,3,0.06875
64746,3,0.06875
64747,4,0.075
64748,3,0.06875
64749,4,0.075
64750,4,0.075
64751,3,0.08125
64752,2,0.0625
64753,3,0.06875
64754,3,0.06875
64755,4,0.075
64756,3,0.06875
64757,4,0.075
64758,4,0.075
64759,3,0.08125
64760,3,0.06875
64761,4,0.075
64762,4,0.075
64763,3,0.08125
64764,4,0.075
64765,3,0.08125
64766,3,0.08125
64767,2,0.0875
64768,1,0.04375
64769,0,0.05
64770,0,0.05
64771,1,0.05625
64772,0,0.05
64773,1,0.05625
64774,1,0.05625
64775,2,0.0625
64776,0,0.05
64777,1,0.05625
64778,1,0.05625
64779,2,0.0625
64780,1,0.05625
64781,2,0.0625
64782,2,0.0625
64783,3,0.06875
64784,0,0.05
64785,1,0.05625
64786,1,0.05625
64787,2,0.0625
64788,1,0.05625
64789,2,0.0625
64790,2,0.0625
64791,3,0.06875
64792,1,0.05625
64793,2,0.0625
64794,2,0.0625
64795,3,0.06875
64796,2,0.0625
64797,3,0.06875
64798,3,0.06875
64799,4,0.075
64800,0,0.05
64801,1,0.05625
64802,1,0.05625
64803,2,0.0625
64804,1,0.05625
64805,2,0.0625
64806,2,0.0625
64807,3,0.06875
64808,1,0.05625
64809,2,0.0625
64810,2,0.0625
64811,3,0.06875
64812,2,0.0625
64813,3,0.06875
64814,3,0.06875
64815,4,0.075
64816,1,0.05625
64817,2,0.0625
64818,2,0.0625
64819,3,0.06875
64820,2,0.0625
64821,3,0.06875
64822,3,0.06875
64823,4,0.075
64824,2,0.0625
64825,3,0.06875
64826,3,0.06875
64827,4,0.075
64828,3,0.06875
64829,4,0.075
64830,4,0.075
64831,3,0.08125
64832,0,0.05
64833,1,0.05625
64834,1,0.05625
64835,2,0.0625
64836,1,0.05625
64837,2,0.0625
64838,2,0.0625
64839,3,0.06875
64840,1,0.05625
64841,2,0.0625
64842,2,0.0625
64843,3,0.06875
64844,2,0.0625
64845,3,0.06875
64846,3,0.06875
64847,4,0.075
64848,1,0.05625
64849,2,0.0625
64850,2,0.0625
64851,3,0.06875
64852,2,0.0625
64853,3,0.06875
64854,3,0.06875
64855,4,0.075
64856,2,0.0625
64857,3,0.06875
64858,3,0.06875
64859,4,0.075
64860,3,0.06875
64861,4,0.075
64862,4,0.075
64863,3,0.08125
64864,1,0.05625
64865,2,0.0625
64866,2,0.0625
64867,3,0.06875
64868,2,0.0625
64869,3,0.06875
64870,3,0.06875
64871,4,0.075
64872,2,0.0625
64873,3,0.06875
64874,3,0.06875
64875,4,0.075
64876,3,0.06875
64877,4,0.075
64878,4,0.075
64879,3,0.08125
64880,2,0.0625
64881,3,0.06875
64882,3,0.06875
64883,4,0.075
64884,3,0.06875
64885,4,0.075
64886,4,0.075
64887,3,0.08125
64888,3,0.06875
64889,4,0.075
64890,4,0.075
64891,3,0.08125
64892,4,0.075
64893,3,0.08125
64894,3,0.08125
64895,2,0.0875
64896,0,0.05
64897,1,0.05625
64898,1,0.05625
64899,2,0.0625
64900,1,0.05625
64901,2,0.0625
64902,2,0.0625
64903,3,0.06875
64904,1,0.05625
64905,2,0.0625
64906,2,0.0625
64907,3,0.06875
64908,2,0.0625
64909,3,0.06875
64910,3,0.06875
64911,4,0.075
64912,1,0.05625
64913,2,0.0625
64914,2,0.0625
64915,3,0.06875
64916,2,0.0625
64917,3,0.06875
64918,3,0.06875
64919,4,0.075
64920,2,0.0625
64921,3,0.06875
64922,3,0.06875
64923,4,0.075
64924,3,0.06875
64925,4,0.075
64926,4,0.075
64927,3,0.08125
64928,1,0.05625
64929,2,0.0625
64930,2,0.0625
64931,3,0.06875
64932,2,0.0625
64933,3,0.06875
64934,3,0.06875
64935,4,0.075
64936,2,0.0625
64937,3,0.06875
64938,3,0.06875
64939,4,0.075
64940,3,0.06875
64941,4,0.075
64942,4,0.075
64943,3,0.08125
64944,2,0.0625
64945,3,0.06875
64946,3,0.06875
64947,4,0.075
64948,3,0.06875
64949,4,0.075
64950,4,0.075
64951,3,0.08125
64952,3,0.06875
64953,4,0.075
64954,4,0.075
64955,3,0.08125
64956,4,0.075
64957,3,0.08125
64958,3,0.08125
64959,2,0.0875
64960,1,0.05625
64961,2,0.0625
64962,2,0.0625
64963,3,0.06875
64964,2,0.0625
64965,3,0.06875
64966,3,0.06875
64967,4,0.075
64968,2,0.0625
64969,3,0.06875
64970,3,0.06875
64971,4,0.075
64972,3,0.06875
64973,4,0.075
64974,4,0.075
64975,3,0.08125
64976,2,0.0625
64977,3,0.06875
64978,3,0.06875
64979,4,0.075
64980,3,0.06875
64981,4,0.075
64982,4,0.075
64983,3,0.08125
64984,3,0.06875
64985,4,0.075
64986,4,0.075
64987,3,0.08125
64988,4,0.075
64989,3,0.08125
64990,3,0.08125
64991,2,0.0875
64992,2,0.0625
64993,3,0.06875
64994,3,0.06875
64995,4,0.075
64996,3,0.06875
64997,4,0.075
64998,4,0.075
64999,3,0.08125
65000,3,0.06875
65001,4,0.075
65002,4,0.075
65003,3,0.08125
65004,4,0.075
65005,3,0.08125
65006,3,0.08125
65007,2,0.0875
65008,3,0.06875
65009,4,0.075
65010,4,0.075
65011,3,0.08125
65012,4,0.075
65013,3,0.08125
65014,3,0.08125
65015,2,0.0875
65016,4,0.075
65017,3,0.08125
65018,3,0.08125
65019,2,0.0875
65020,3,0.08125
65021,2,0.0875
65022,2,0.0875
65023,1,0.09375
65024,1,0.04375
65025,0,0.05
65026,0,0.05
65027,1,0.05625
65028,0,0.05
65029,1,0.05625
65030,1,0.05625
65031,2,0.0625
65032,0,0.05
65033,1,0.05625
65034,1,0.05625
65035,2,0.0625
65036,1,0.05625
65037,2,0.0625
65038,2,0.0625
65039,3,0.06875
65040,0,0.05
65041,1,0.05625
65042,1,0.05625
65043,2,0.0625
65044,1,0.05625
65045,2,0.0625
65046,2,0.0625
65047,3,0.06875
65048,1,0.05625
65049,2,0.0625
65050,2,0.0625
65051,3,0.06875
65052,2,0.0625
65053,3,0.06875
65054,3,0.06875
65055,4,0.075
65056,0,0.05
65057,1,0.05625
65058,1,0.05625
65059,2,0.0625
65060,1,0.05625
65061,2,0.0625
65062,2,0.0625
65063,3,0.06875
65064,1,0.05625
65065,2,0.0625
65066,2,0.0625
65067,3,0.06875
65068,2,0.0625
65069,3,0.06875
65070,3,0.06875
65071,4,0.075
65072,1,0.05625
65073,2,0.0625
65074,2,0.0625
65075,3,0.06875
65076,2,0.0625
65077,3,0.06875
65078,3,0.06875
65079,4,0.075
65080,2,0.0625
65081,3,0.06875
65082,3,0.06875
65083,4,0.075
65084,3,0.06875
65085,4,0.075
65086,4,0.075
65087,3,0.08125
65088,0,0.05
65089,1,0.05625
65090,1,0.05625
65091,2,0.0625
65092,1,0.05625
65093,2,0.0625
65094,2,0.0625
65095,3,0.06875
65096,1,0.05625
65097,2,0.0625
65098,2,0.0625
65099,3,0.06875
65100,2,0.0625
65101,3,0.06875
65102,3,0.06875
65103,4,0.075
65104,1,0.05625
65105,2,0.0625
65106,2,0.0625
65107,3,0.06875
65108,2,0.0625
65109,3,0.06875
65110,3,0.06875
65111,4,0.075
65112,2,0.0625
65113,3,0.06875
65114,3,0.06875
65115,4,0.075
65116,3,0.06875
65117,4,0.075
65118,4,0.075
65119,3,0.08125
65120,1,0.05625
65121,2,0.0625
65122,2,0.0625
65123,3,0.06875
